steer_dim,player_name,Achievement,Achievement:scstd,Aesthetic,Aesthetic:scstd,Anxiety Disorder,Anxiety Disorder:scstd,Breadth of Interest,Breadth of Interest:scstd,Economic,Economic:scstd,Empathy,Empathy:scstd,Organization,Organization:scstd,Political,Political:scstd,Positive coping,Positive coping:scstd,Religious,Religious:scstd,Resilience,Resilience:scstd,Social,Social:scstd,Social Complexity,Social Complexity:scstd,Social Cynicism,Social Cynicism:scstd,Theoretical,Theoretical:scstd,Uncertainty Avoidance,Uncertainty Avoidance:scstd,Understanding,Understanding:scstd,stds,scstds
62769,Sarah Roberts,0.3333333333333333,-1,0.0,1.5811388300841898,0.16666666666666666,-1,1.0,-1,-0.16666666666666666,0.9428090415820634,0.125,-1,0.5,-1,-0.16666666666666666,1.0,0.25,-1,0.5,1.5,0.7142857142857143,-1,0.5,-1,1.0,-1,-0.5,-1,0.5,0.9428090415820634,-0.3333333333333333,-1,1.0,-1,0.6543638821639194,1.1933513826496633
47207,Sarah Roberts,0.3333333333333333,2.0,0.0,2.0,0.0,-1,1.0,-1,0.3333333333333333,-1,0.5,-1,0.6666666666666666,-1,-0.5,1.247219128924647,0.25,2.0,-0.3333333333333333,0.0,0.7142857142857143,-1,0.6666666666666666,2.0,1.0,-1,-0.6666666666666666,-1,0.3333333333333333,-1,-1.0,-1,1.0,-1,0.6650113066008279,1.541203188154108
8035,Sarah Roberts,0.3333333333333333,-1,0.0,-1,0.0,-1,1.0,-1,0.0,-1,0.25,-1,0.6666666666666666,-1,-0.16666666666666666,-1,0.25,-1,0.3333333333333333,-1,0.7142857142857143,-1,0.6666666666666666,-1,1.0,-1,-0.6666666666666666,-1,0.6666666666666666,-1,-0.6666666666666666,-1,1.0,-1,0.714486552873353,
8546,Sarah Roberts,0.6666666666666666,-1,0.3333333333333333,-1,0.0,-1,0.6666666666666666,-1,0.0,-1,0.25,-1,1.0,-1,-0.6666666666666666,0.5,0.5,-1,0.0,-1,0.7142857142857143,-1,0.6666666666666666,2.0,1.0,-1,-1.0,-1,0.3333333333333333,-1,-0.6666666666666666,-1,1.0,-1,0.6556778528366961,1.25
9332,Sarah Roberts,0.6666666666666666,-1,0.3333333333333333,-1,0.16666666666666666,-1,0.8333333333333334,-1,0.3333333333333333,-1,0.375,1.5,1.0,-1,-0.5,1.247219128924647,0.125,-1,0.16666666666666666,1.5,1.0,-1,0.8333333333333334,1.5,0.7142857142857143,-1,-0.3333333333333333,0.0,0.3333333333333333,1.247219128924647,-0.16666666666666666,0.5,0.6666666666666666,-1,0.6795634654834033,1.0706340368356135
,Suzanne Young,0.6666666666666666,-1,-0.3333333333333333,-1,-1.0,-1,1.0,-1,0.3333333333333333,-1,0.75,-1,1.0,-1,0.16666666666666666,-1,0.0,-1,0.3333333333333333,-1,0.7142857142857143,-1,0.3333333333333333,-1,0.7142857142857143,-1,-0.6666666666666666,-1,1.0,-1,-0.6666666666666666,-1,1.0,-1,0.5862339919939689,
63905,Suzanne Young,0.0,0.0,0.0,-1,-1.0,-1,0.6666666666666666,-1,0.3333333333333333,-1,0.5,-1,1.0,-1,0.6666666666666666,0.5,0.25,-1,0.6666666666666666,-1,0.7142857142857143,-1,0.6666666666666666,-1,1.0,-1,-0.6666666666666666,-1,0.8333333333333334,-1,-0.3333333333333333,-1,1.0,-1,0.6187765584984587,0.25
48321,Suzanne Young,0.6666666666666666,-1,0.3333333333333333,0.0,-1.0,-1,1.0,-1,0.0,-1,0.5,-1,1.0,-1,-0.3333333333333333,0.5,0.0,-1,0.0,-1,0.7142857142857143,-1,0.3333333333333333,-1,1.0,-1,-0.6666666666666666,-1,0.6666666666666666,-1,-0.6666666666666666,-1,1.0,-1,0.6103371006325948,0.25
1897,Suzanne Young,0.6666666666666666,-1,-0.3333333333333333,-1,-1.0,-1,1.0,-1,0.3333333333333333,-1,0.75,-1,1.0,-1,0.3333333333333333,1.5,0.0,-1,0.3333333333333333,-1,0.7142857142857143,-1,0.3333333333333333,-1,0.7142857142857143,-1,-0.6666666666666666,-1,1.0,-1,-0.3333333333333333,-1,1.0,-1,0.6005124992179952,1.5
2509,Suzanne Young,0.6666666666666666,-1,-0.3333333333333333,-1,-1.0,-1,1.0,-1,0.3333333333333333,2.0,0.5,-1,1.0,-1,-0.16666666666666666,-1,0.25,-1,0.0,-1,0.7142857142857143,-1,0.6666666666666666,-1,0.7142857142857143,-1,-1.0,-1,0.6666666666666666,-1,-0.6666666666666666,-1,1.0,-1,0.5881499521060835,2.0
60312,Suzanne Young,0.6666666666666666,-1,-0.3333333333333333,-1,-1.0,-1,1.0,-1,-0.16666666666666666,0.5,0.625,1.699673171197595,1.0,-1,0.0,1.699673171197595,0.5,0.0,0.16666666666666666,-1,0.7142857142857143,-1,0.16666666666666666,1.699673171197595,0.8571428571428571,-1,-0.6666666666666666,2.0,0.8333333333333334,-1,-0.5,1.5,1.0,-1,0.5808424299822913,1.299859930513255
7754,Suzanne Young,0.0,0.7453559924999298,0.0,0.9428090415820634,-0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,0.8,0.0,0.6614378277661477,0.16666666666666666,0.0,0.0,0.9797958971132713,-0.125,1.165922381636102,-0.16666666666666666,1.118033988749895,0.0,0.6998542122237653,0.0,0.9428090415820634,0.0,0.6998542122237652,0.0,0.7453559924999298,0.0,0.0,0.0,0.7453559924999298,0.0,0.0,0.1071429940519373,0.602740269433933
49202,Suzanne Young,0.3333333333333333,-1,-0.3333333333333333,-1,-1.0,-1,1.0,-1,0.6666666666666666,-1,0.75,2.0,1.0,-1,0.3333333333333333,1.5,0.25,-1,0.0,-1,0.7142857142857143,-1,0.3333333333333333,-1,0.7142857142857143,-1,-0.6666666666666666,-1,1.0,-1,-0.3333333333333333,-1,1.0,-1,0.6020087812750416,1.75
2246,Suzanne Young,0.6666666666666666,-1,0.0,-1,-1.0,-1,1.0,-1,0.0,-1,0.5,-1,1.0,-1,-0.3333333333333333,0.5,0.25,-1,0.3333333333333333,-1,0.7142857142857143,-1,0.3333333333333333,2.0,0.7142857142857143,2.0,-1.0,-1,0.6666666666666666,-1,-0.6666666666666666,-1,1.0,-1,0.6057926333546942,1.5
